ID,Code,ประเภท Facter,ข้อย่อย,Weight,Target,คำอธิบาย
,176,2,สามารถสื่อสารเรื่องโรคเบื้องต้นกับชาวต่างชาติได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,178,2,รู้ USER และ PASSWARD ของหน่วยงานตนเอง และสามารถเปิดเข้าระบบ HIS ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,178,2,สามารถสามารถค้นหารายชื่อผู้ป่วยได้ และรู้สถานะของผู้ป่วย เช่น Admit หรือ Discharge,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,178,2,สามารถใช้ระบบ HIS เก็บข้อมูลผู้ป่วย และสามารถแก้ไขปัญหาเฉพาะหน้า หรือปัญหาหน้างานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,178,2,สามารถใช้โปรแกรมอื่นเชื่อมต่อกับระบบที่เกี่ยวข้องกับงานได้อย่างมีประสิทธิภาพ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,178,2,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,179,2,มีความรู้พื้นฐานศัพท์แพทย์ ภาษาอังกฤษ และภาษาที่ใช้ใน  ICD -10 หรือผ่านการอบรมหลักการใช้ ICD-10 ระยะสั้น,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,179,2,สามารถให้รหัส ICD ได้ด้วยตัวเอง อ่านและเข้าใจเนื้อหาในเวชระเบียนให้รหัสโรคที่ไม่พบบ่อยได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,179,2,สามารถอ่าน ค้นหา และเข้าใจเนื้อหาในเวชระเบียนผู้ป่วยทั้งหมดให้รหัส ICD-10 สำหรับโรคต่างๆที่ปรากฎในเวชระเบียนตรงตามกฎของการให้รหัส,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,179,2,"สามารถบอกข้อบกพร่องที่พบจากการตรวจสอบการบันทึกในเวช
ระเบียนของแพทย์ได้ และสามารถสอบถามข้อสงสัย  ข้อมูลที่ขาดตกบกพร่อง เพิ่มเติมจากแพทย์ผู้บันทึกเวชระเบียนได้",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,179,2,มีความรู้พื้นฐานทางกายวิภาคศาสตร์ของมนุษย์ และพยาธิวิทยาของโรคต่างๆ และสามารถให้รหัสโรคที่ซับซ้อนหรือเวชระเบียนที่มีข้อมูลมากได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,179,2,สามารถสอนการให้รหัสโรคแก่บุคคลอื่นได้จนสามารถปฏิบัติตามได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,180,2,สามารถอ่านศัพท์แพทย์ได้และสามารถบอกความหมายของคำศัพท์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,180,2,สามารถเขียนคำย่อที่เป็นศัพท์แพทย์ได้บางคำและบอกความหมายได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,180,2,รู้ชื่อโรคที่เป็นคำย่อที่พบบ่อยในโรงพยาบาล,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,180,2,มีความรู้พื้นฐานทางกายวิภาคศาสตร์ของมนุษย์ ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,180,2,สามารถค้นหาข้อมูลในตำรา หรือแหล่งข้อมูลอื่นได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,180,2,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,รู้สิทธิผู้ป่วย 10 ประการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,รู้ว่าหลักฐานที่ใช้ประกอบในการขอประวัติการรักษาประกอบด้วยอะไรบ้าง และผู้มีสิทธิขอข้อมูลเป็นใครบ้าง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,เข้าใจขั้นตอนวิธีปฏิบัติในการขอข้อมูล,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,เข้าใจวิธีการถ่ายประวัติการรักษา และเข้าใจความสำคัญของข้อมูล,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,สามารถแก้ปัญหาเฉพาะหน้าได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,สามารถรู้ว่าใครมีสิทธิอนุมัติให้ประวัติการรักษา,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,รู้ว่าข้อมูลไหนเปิดเผยได้ ข้อมูลไหนเป็นความลับ และข้อมูลไหนส่งทางไปรษณีย์ได้ ข้อมูลไหนที่ต้องมารับด้วยตนเอง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,181,2,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,182,2,มีความรู้เกี่ยวกับการบันทึกเวชระเบียน ตามมาตรฐานการบันทึกตามหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,182,2,มีความรู้ ความเข้าใจ เกี่ยวกับการบันทึกเวชระเบียน ตามมาตรฐานการบันทึกหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI และสามารถบันทึกเวชระเบียนได้ตาม check list การตรวจเวชระเบียนตามมาตรฐาน JCI ได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,182,2,มีความรู้ ความเข้าใจ เกี่ยวกับการบันทึกเวชระเบียน สามารถตรวจสอบเวชระเบียนได้ด้วยตนเองและถูกต้องตามมาตรฐานการบันทึกตามหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,182,2,มีความรู้  ความเข้าใจ สามารถบันทึกเวชระเบียนได้ และสามารถนิเทศงาน /สอนงานการตรวจสอบเวชระเบียนตามหลักประกันสุขภาพแห่งชาติและมาตรฐาน JCI ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,มีความรู้เรื่องการบันทึกข้อมูลในเวชระเบียน และสามารถตรวจสอบความสมบูรณ์ของเวชระเบียนได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,ปฏิบัติงานต้องอยู่ในความควบคุมดูแลของหัวหน้างาน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,รู้และเข้าใจหลักการและมาตรฐานของการบันทึกเวชระเบียนของสำนักงานหลักประกันสุขภาพแห่งชาติ  มาตรฐานสำนักนโยบายและยุทธศาสตร์ และมาตรฐาน JCI ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,สามารถประสานกับแพทย์ พยาบาลและสหสาขาวิชาชีพ แก้ไขข้อมูลที่บันทึกผิดพลาด ไม่ครบถ้วน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,ประยุกต์ใช้หลัก และวิธีการต่างๆที่เหมาะสมในการตรวจสอบและบันทึกข้อมูลในเวชระเบียน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,ให้คำปรึกษาแนะนำ และเป็นแบบอย่างแก่เพื่อนร่วมงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,สามารถปฏิบัติงานได้อย่างถูกต้อง แม่นยำ ระเอียด รอบครอบด้วยตัวเอง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,"วิเคราะห์ผลกระทบที่จะเกิดจากการบันทึกข้อมูลไม่ครบถ้วนในเวชระเบียนและวางแผนป้องกันล่วงหน้า
",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,วางแผนและกำหนดมาตรฐาน ตลอดจนประเมินคุณภาพของการบันทึกข้อมูลในเวชระเบียนได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,184,2,สามารถถ่ายทอดประสบการณ์ให้เพื่อนร่วมงานและหน่วยงานภายนอกได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,มีความรู้และรู้วิธี ขั้นตอนการค้น-เก็บเวชระเบียน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,รู้ตำแหน่งเวชระเบียนที่อยู่ในตู้เก็บ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถค้น-เก็บเวชระเบียนได้ถูกต้อง รวดเร็ว ตามเวลาที่กำหนด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,ต้องขอความช่วยเหลือจากเพื่อนร่วมงานบางครั้ง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถรู้สถานะของเวชระเบียนว่าถูกยืม - Admit ยังไม่ได้รับคืน และติดตามเวชระเบียนที่ค้างรับตามคลินิคต่างๆ ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถแก้ปัญหาเฉพาะหน้าได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถตรวจสอบการค้น-เก็บเวชระเบียนที่ผิดพลาดได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถสอนงานผู้อื่นได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,มีความรู้เรื่องการค้น-เก็บเวชระเบียนได้ดี และสามารถนำความรู้มาพัฒนางานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถนำเทคนิคใหม่ๆ มาประยุกต์ใช้ในงานตัวเองได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,183,2,"รู้จักชื่อ และชนิดของเอกสาร และสามารถจัดเรียงเวชระเบียนได้ตามมาตรฐานหลักประกันสุขภาพ
แห่งชาติ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,183,2,สามารถตรวจสอบความครบถ้วนของเอกสารได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,183,2,สามารถตรวจสอบความถูกต้องของเอกสารแต่ละชนิด และสามารถติดตามเอกสารที่หน่วยงานส่งมาไม่ครบได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,183,2,สามารถตรวจสอบความสมบูรณ์ของเวชระเบียนได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,183,2,สามารถสอนงานให้ผู้อื่นสามารถปฏิบัติได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,มีความรู้และรู้วิธี ขั้นตอนการค้น-เก็บเวชระเบียน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,รู้ตำแหน่งเวชระเบียนที่อยู่ในตู้เก็บ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถค้น-เก็บเวชระเบียนได้ถูกต้อง รวดเร็ว ตามเวลาที่กำหนด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,ต้องขอความช่วยเหลือจากเพื่อนร่วมงานบางครั้ง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถรู้สถานะของเวชระเบียนว่าถูกยืม - Admit ยังไม่ได้รับคืน และติดตามเวชระเบียนที่ค้างรับตามคลินิคต่างๆ ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถแก้ปัญหาเฉพาะหน้าได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถตรวจสอบการค้น-เก็บเวชระเบียนที่ผิดพลาดได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถสอนงานผู้อื่นได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,มีความรู้เรื่องการค้น-เก็บเวชระเบียนได้ดี และสามารถนำความรู้มาพัฒนางานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,185,2,สามารถนำเทคนิคใหม่ๆ มาประยุกต์ใช้ในงานตัวเองได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,รู้อุปกรณ์ในการเคลื่อนย้ายคืออะไร,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,รู้ว่านำอุปกรณ์เคลื่อนย้ายไปใช้กับสถานณการณ์แบบไหนบ้าง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,สามารถใช้อุปกรณ์การเคลื่อนย้ายผู้ป่วยได้อย่างถูกต้องปลอดภัย,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,สามารถเคลื่อนย้ายผู้ป่วยด้วยอุปกรณ์ขั้นพื้นฐานได้อย่างถูกต้องปลอดภัย,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,สามารถเคลื่อนย้ายผู้ป่วยด้วยอุปกรณ์ขั้นสูงได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,สามารถเคลื่อนย้ายผู้ป่วยด้วยอุปกรณ์ขั้นสูงได้อย่างปลอดภัย,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,สามารถประยุกต์ใช้อุปกรณ์ที่มีอยู่ได้อย่างเหมาะสมกับสถานการณ์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,สามารถแนะนำเพื่อนร่วมงานในการใช้อุปกรณ์ต่างๆ ได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,สามารถเรียนรู้เกี่ยวกับอุปกรณ์การเคลื่อนย้ายผู้ป่วยแบบใหม่ๆ         ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,187,2,"สามารถเสนอแนะแนวทางการใช้อุปกรณ์เคลื่อนย้ายให้มีประสิทธิภาพ 
เป็นแบบอย่างที่ดีในการใช้อุปกรณ์อย่างถูกต้องและปลอดภัย",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
